IMDB_ID,Title,Stars,Year,Genres,Description,Certificate,Writers,Director,Primary Genre,Votes,Rating,Duration
tt2236054,Mystery Road,"Aaron Pedersen, Hugo Weaving, Ryan Kwanten, Aaron Pedersen, Hugo Weaving, Ryan Kwanten",2013,"Crime, Drama, Mystery, Thriller, Back to top",An indigenous detective returns to the Outback to investigate the murder of a young girl.,Not Rated,Ivan Sen,Ivan Sen,Crime,8821,6.6,121
tt0068503,Dr. Phibes Rises Again,"Vincent Price, Robert Quarry, Valli Kemp, Vincent Price, Robert Quarry, Valli Kemp",1972,"Dark Comedy, Comedy, Horror, Back to top","The vengeful doctor rises again, seeking the Scrolls of Life in an attempt to resurrect his deceased wife.",PG,"Robert Fuest, James Whiton, Robert Blees",Robert Fuest,Dark Comedy,7508,6.3,89
tt1590089,Confessions,"Takako Matsu, Yoshino Kimura, Masaki Okada, Takako Matsu, Yoshino Kimura, Masaki Okada",2010,"Psychological Thriller, Drama, Thriller, Back to top","Yuko, a teacher of middle-school, is shattered to see her four-year-old daughter dead. She returns back to the school and finds out that her students are responsible for her daughter's murde... Read all",Not Rated,"Kanae Minato, Tetsuya Nakashima",Tetsuya Nakashima,Psychological Thriller,43394,7.7,106
tt2312890,Afternoon Delight,"Kathryn Hahn, Link Ruiz, Cesar Garcia, Kathryn Hahn, Link Ruiz, Cesar Garcia",2013,"Comedy, Drama, Back to top","Rachel tries to spice up her marriage with a trip to a strip club. She befriends McKenna, who gave her a lapdance. McKenna moves in with Rachel's family and becomes a nanny for the son.",R,Joey Soloway,Joey Soloway,Comedy,11856,5.7,98
tt1107319,Dirty Girl,"Juno Temple, Jeremy Dozier, Milla Jovovich, Juno Temple, Jeremy Dozier, Milla Jovovich",2010,"Comedy, Drama, Back to top","It's 1987 and Danielle, the high-school 'Dirty Girl', is running away. With her is chubby, gay Clarke, a bag of flour called Joa and a Walkman full of glorious '80s tunes.",R,Abe Sylvia,Abe Sylvia,Comedy,11602,6.4,90
tt5983262,Tikli and Laxmi Bomb,"Vibhawari Deshpande, Chitrangada Satarupa, Suchitra Pillai, Vibhawari Deshpande, Chitrangada Satarupa, Suchitra Pillai",2017,"Drama, Back to top",Two sex workers decide to kick men out of the system and form a cooperative that runs the business for women and by women. How do they do things differently? And how far can they get under a... Read all,Unrated,Aditya Kripalani,Aditya Kripalani,Drama,7348,7,151
tt1179947,American: The Bill Hicks Story,"Bill Hicks, Dwight Slade, Mary Hicks, Bill Hicks, Dwight Slade, Mary Hicks",2009,"Stand-Up, Animation, Biography, Comedy, Documentary, Back to top","Photo-animated feature documentary, uniquely narrated by the 10 people who knew Bill best.",Not Rated,,Matt Harlock,Stand-Up,5041,7.7,102
tt2187115,Child's Pose,"Luminita Gheorghiu, Bogdan Dumitrache, Natasa Raab, Luminita Gheorghiu, Bogdan Dumitrache, Natasa Raab",2013,"Drama, Back to top","After the terrible news of a fatal car accident involving her son, a desperate mother will do anything in her power to set her child free.",Not Rated,"Razvan Radulescu, Cãlin Peter Netzer",Cãlin Peter Netzer,Drama,9017,7.3,112
tt2054790,Age of Uprising: The Legend of Michael Kohlhaas,"Mads Mikkelsen, Mélusine Mayance, Delphine Chuillot, Mads Mikkelsen, Mélusine Mayance, Delphine Chuillot",2013,"Period Drama, Drama, History, Back to top","In the 16th century in the Cévennes, a horse dealer by the name of Michael Kohlhaas leads a happy family life. When a lord treats him unjustly, he raises an army and puts the country to fire... Read all",Unrated,"Heinrich von Kleist, Christelle Berthevas, Arnaud des Pallières",Arnaud des Pallières,Period Drama,9478,6.1,122
tt10083640,Bhoot Police,"Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez",2021,"Parody, Comedy, Horror, Back to top",Two brothers whose job is to hunt and eradicate ghosts for money is assigned a project in a remote village,Unrated,"Sumit Batheja, Pooja Ladha Surti, Pavan Kirpalani",Pavan Kirpalani,Parody,27638,6.7,129
tt5089786,100 Meters,"Dani Rovira, Karra Elejalde, Alexandra Jiménez, Dani Rovira, Karra Elejalde, Alexandra Jiménez",2016,"Biography, Comedy, Drama, Back to top","Based on true events, a Spanish man with multiple sclerosis who tried to finish an Iron-Man competition despite he was told that he could not make 100 meters.",Unrated,Marcel Barrena,Marcel Barrena,Biography,7183,7.5,108
tt32086077,All We Imagine as Light,"Kani Kusruti, Divya Prabha, Chhaya Kadam, Kani Kusruti, Divya Prabha, Chhaya Kadam",2024,"Drama, Romance, Back to top","In Mumbai, Nurse Prabha's routine is troubled when she receives an unexpected gift from her estranged husband. Her younger roommate, Anu, tries in vain to find a spot in the city to be intim... Read all",Unrated,"Himanshu Prajapati, Payal Kapadia, Robin Joy",Payal Kapadia,Drama,8561,7.1,118
tt0047101,Human Desire,"Glenn Ford, Gloria Grahame, Broderick Crawford, Glenn Ford, Gloria Grahame, Broderick Crawford",1954,"Dark Romance, Film Noir, Drama, Romance, Back to top",A Korean War vet returns to his job as a railroad engineer and becomes involved in an affair with a co-worker's wife following a murder on a train where they meet.,Approved,"Alfred Hayes, Émile Zola",Fritz Lang,Dark Romance,6871,7.1,91
tt10300570,Kadaisi Vivasayi,"Nallandi, Vijay Sethupathi, Yogi Babu, Nallandi, Vijay Sethupathi, Yogi Babu",2021,"Drama, Back to top",The last active farmer in a remote village tries to hold out against a property developer.,Unrated,M. Manikandan,M. Manikandan,Drama,5989,8.7,122
tt6838702,Rolling to You,"Franck Dubosc, Alexandra Lamy, Elsa Zylberstein, Franck Dubosc, Alexandra Lamy, Elsa Zylberstein",2018,"Comedy, Romance, Back to top","Jocelyn is a successful businessman, but selfish and misogynistic. He tries to seduce a pretty young woman by pretending to be handicapped until she introduces him to her wheelchair-bound si... Read all",TV-14,Franck Dubosc,Franck Dubosc,Comedy,5418,6.5,107
tt4238858,The Fits,"Royalty Hightower, Alexis Neblett, Da'Sean Minor, Royalty Hightower, Alexis Neblett, Da'Sean Minor",2015,"Drama, Music, Back to top",While training at the gym 11-year-old tomboy Toni becomes entranced with a dance troupe. As she struggles to fit in she finds herself caught up in danger as the group begins to suffer from f... Read all,Not Rated,"Lisa Kjerulff, Saela Davis, Anna Rose Holmer",Anna Rose Holmer,Drama,5181,6.6,72
tt0049471,The Man Who Never Was,"Clifton Webb, Gloria Grahame, Robert Flemyng, Clifton Webb, Gloria Grahame, Robert Flemyng",1956,"Drama, War, Back to top","In order to fool the Germans into thinking the Allied invasion of Sicily will take place elsewhere, British Military Intelligence comes up with a cunning ruse.",Approved,"Nigel Balchin, Ewen Montagu",Ronald Neame,Drama,6043,7.4,103
tt0368709,Elizabethtown,"Orlando Bloom, Kirsten Dunst, Susan Sarandon, Orlando Bloom, Kirsten Dunst, Susan Sarandon",2005,"Dark Comedy, Romantic Comedy, Comedy, Drama, Romance, Back to top","During a hometown memorial for his Kentucky-born father, a young man begins an unexpected romance with a too-good-to-be-true stewardess.",PG-13,Cameron Crowe,Cameron Crowe,Dark Comedy,73948,6.3,123
tt2077886,The Phantom of the Opera at the Royal Albert Hall,"Ramin Karimloo, Sierra Boggess, Hadley Fraser, Ramin Karimloo, Sierra Boggess, Hadley Fraser",2011,"Drama, Musical, Romance, Thriller, Back to top","A disfigured musical genius, hidden away in the Paris Opera House, terrorizes the opera company for the unwitting benefit of a young protégée whom he trains and loves.",Not Rated,"Gaston Leroux, Andrew Lloyd Webber, Richard Stilgoe",Nick Morris,Drama,10347,8.8,137
tt8902990,The Sky Is Pink,"Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim",2019,"Drama, Romance, Back to top","Based on the love story of a couple spanning 25 years and told through the lens of their spunky teenage daughter Aisha Chaudhary, who was diagnosed with pulmonary fibrosis.",Unrated,"Nilesh Maniyar, Shonali Bose, Juhi Chaturvedi",Shonali Bose,Drama,10185,7.6,143
tt0800367,Storm Warning,"Nadia Farès, Robert Taylor, David Lyons, Nadia Farès, Robert Taylor, David Lyons",2007,"Slasher Horror, Horror, Thriller, Back to top","A yuppie couple lost in a thick, brush-filled marsh seek refuge at an isolated farmhouse only to discover they've jumped out of the frying pan into the fire.",R,Everett De Roche,Jamie Blanks,Slasher Horror,7955,5.8,86
tt1235124,Dorian Gray,"Ben Barnes, Colin Firth, Rebecca Hall, Ben Barnes, Colin Firth, Rebecca Hall",2009,"Drama, Fantasy, Mystery, Thriller, Back to top","A corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all.",R,"Oscar Wilde, Toby Finlay",Oliver Parker,Drama,69515,6.2,112
tt8959820,Petta,"Rajinikanth, Vijay Sethupathi, Nawazuddin Siddiqui, Rajinikanth, Vijay Sethupathi, Nawazuddin Siddiqui",2019,"Action, Drama, Back to top","A hostel warden becomes the target of a dreaded politician and his gangster son, but little do they realize that it is they who should fear him.",Not Rated,Karthik Subbaraj,Karthik Subbaraj,Action,12745,7.2,171
tt0048215,It Came from Beneath the Sea,"Kenneth Tobey, Faith Domergue, Donald Curtis, Kenneth Tobey, Faith Domergue, Donald Curtis",1955,"Kaiju, Monster Horror, Horror, Sci-Fi, Back to top","A giant, radioactive octopus rises from the Philippine Trench to terrorize the North American Pacific Coast.",Approved,"Harold Jacob Smith, George Worthing Yates",Robert Gordon,Kaiju,6791,5.9,79
tt0264323,2001 Maniacs,"Robert Englund, Lin Shaye, Giuseppe Andrews, Robert Englund, Lin Shaye, Giuseppe Andrews",2005,"Satire, Slasher Horror, Comedy, Horror, Back to top","Eight college students travelling to Florida for Spring Break stumble into a remote town in Georgia, where they are set upon by the residents.",R,"Chris Kobin, Tim Sullivan",Tim Sullivan,Satire,13620,5.3,87
tt10687070,Mandela,"Yogi Babu, Sheela Rajkumar, Sangili Murugan, Yogi Babu, Sheela Rajkumar, Sangili Murugan",2021,"Comedy, Drama, Back to top",A local barber's fate turns overnight when he becomes the single deciding vote in the village elections.,Unrated,Madonne Ashwin,Madonne Ashwin,Comedy,8886,8.4,140
tt0395140,My Little Bride,"Kim Rae-won, Moon Geun-young, Ahn Sun-young, Kim Rae-won, Moon Geun-young, Ahn Sun-young",2004,"Comedy, Drama, Romance, Back to top","A teenage girl tries to continue her normal social and school life, after her grandfather forces her into an arranged marriage with a man in his twenties.",Not Rated,Sun-il Yu,Ho-joon Kim,Comedy,6102,7,115
tt0080057,Zombie,"Tisa Farrow, Ian McCulloch, Richard Johnson, Tisa Farrow, Ian McCulloch, Richard Johnson",1979,"Zombie Horror, Horror, Back to top",Strangers searching for a young woman's missing father arrive at a tropical island where a doctor desperately seeks the cause and cure of a recent epidemic of the undead.,R,"Dardano Sacchetti, Elisa Briganti",Lucio Fulci,Zombie Horror,31883,6.8,91
tt2365580,"Where'd You Go, Bernadette","Cate Blanchett, Billy Crudup, Emma Nelson, Cate Blanchett, Billy Crudup, Emma Nelson",2019,"Comedy, Crime, Drama, Mystery, Back to top",A loving mom becomes compelled to reconnect with her creative passions after years of sacrificing herself for her family. Her leap of faith takes her on an epic adventure that jump-starts he... Read all,PG-13,"Holly Gent, Richard Linklater, Vincent Palmo Jr.",Richard Linklater,Comedy,26510,6.5,109
tt23289160,Godzilla Minus One,"Ryûnosuke Kamiki, Minami Hamabe, Sakura Andô, Ryûnosuke Kamiki, Minami Hamabe, Sakura Andô",2023,"Action Epic, Adventure Epic, Dinosaur Adventure, Epic, Kaiju, Monster Horror, Period Drama, Sci-Fi Epic, Supernatural Horror, Tragedy, Back to top","Post-war Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb.",PG-13,"Ishirô Honda, Takeo Murata, Takashi Yamazaki",Takashi Yamazaki,Action Epic,166667,7.7,124
tt0054790,The Day the Earth Caught Fire,"Edward Judd, Janet Munro, Leo McKern, Edward Judd, Janet Munro, Leo McKern",1961,"Dark Comedy, Drama, Romance, Sci-Fi, Back to top","When the U.S. and Russia unwittingly test atomic bombs at the same time, it alters the nutation (axis of rotation) of the Earth.",Unrated,"Wolf Mankowitz, Val Guest",Val Guest,Dark Comedy,6539,7.2,99
tt0808240,Turks in Space,"Cüneyt Arkin, Mehmet Ali Erbil, Deniz Seki, Cüneyt Arkin, Mehmet Ali Erbil, Deniz Seki",2006,"Action, Comedy, Sci-Fi, Back to top","The son of ""The Man Who Saved the World"" is searching for a crew member of his spaceship who has been missing for eight years.",Not Rated,Murat Boyacioglu,Kartal Tibet,Action,16873,1.5,110
tt0075686,Annie Hall,"Woody Allen, Diane Keaton, Tony Roberts, Woody Allen, Diane Keaton, Tony Roberts",1977,"Romantic Comedy, Comedy, Romance, Back to top","Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.",PG,"Marshall Brickman, Woody Allen",Woody Allen,Romantic Comedy,283145,7.9,93
tt0112431,Babe,"James Cromwell, Magda Szubanski, Christine Cavanaugh, James Cromwell, Magda Szubanski, Christine Cavanaugh",1995,"Animal Adventure, Comedy, Drama, Family, Back to top","Gentle farmer Arthur Hoggett wins a piglet Babe at a county fair. Narrowly escaping his fate as Christmas dinner, Babe bonds with motherly border collie Fly and discovers that he too can her... Read all",G,"Chris Noonan, George Miller, Dick King-Smith",Chris Noonan,Animal Adventure,137963,6.9,91
tt14181816,Maggie Moore(s),"Jon Hamm, Tina Fey, Micah Stock, Jon Hamm, Tina Fey, Micah Stock",2023,"Dark Comedy, Comedy, Crime, Mystery, Thriller, Back to top","Police Chief Sanders investigates the bizarre murders of two women with the same name and unravels a web of small-town lies. He meets and quickly falls for Rita, a nosy neighbor who is eager... Read all",R,Paul Bernbaum,John Slattery,Dark Comedy,8975,6.2,99
tt0479519,Promise Me This,"Uros Milovanovic, Marija Petronijevic, Aleksandar Bercek, Uros Milovanovic, Marija Petronijevic, Aleksandar Bercek",2007,"Comedy, Romance, Back to top",A grandson gives his grandfather a vow to go to the city to sell a cow and bring back a wife.,Unrated,Emir Kusturica,Emir Kusturica,Comedy,6970,6.9,123
tt13406136,The Princess,"Joey King, Olga Kurylenko, Antoni Davidov, Joey King, Olga Kurylenko, Antoni Davidov",2022,"Action Epic, Dark Comedy, Period Drama, Action, Drama, Fantasy, Thriller, Back to top","When a strong-willed princess refuses to wed the cruel sociopath, she is kidnapped and locked in a remote tower of her father’s castle. With her vindictive suitor intent on taking her father... Read all",R,"Ben Lustig, Jake Thornton",Le-Van Kiet,Action Epic,16391,5.7,94
tt0054195,Pollyanna,"Jane Wyman, Hayley Mills, Richard Egan, Jane Wyman, Hayley Mills, Richard Egan",1960,"Comedy, Drama, Family, Back to top",A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,G,"David Swift, Eleanor H. Porter",David Swift,Comedy,11876,7.4,134
tt1002966,Cash,"Jean Dujardin, Jean Reno, Valeria Golino, Jean Dujardin, Jean Reno, Valeria Golino",2008,"Comedy, Crime, Thriller, Back to top","After his brother is killed, Cash allies with a famous thief to pull of the biggest robbery in history.",Not Rated,Éric Besnard,Éric Besnard,Comedy,5167,5.9,100
tt0367975,Lisbela and the Prisoner,"André Mattos, Aramis Trindade, Bruno Garcia, André Mattos, Aramis Trindade, Bruno Garcia",2003,"Romantic Comedy, Comedy, Romance, Back to top","This is the fun story of the mischievous, adventurous and conquering Leléu and the dreamy Lisbela, who loves watching American movies and dreams of movie heroes.",Unrated,"Pedro Cardoso, Jorge Furtado, Guel Arraes",Guel Arraes,Romantic Comedy,7522,7.6,106
tt0076327,Looking for Mr. Goodbar,"Diane Keaton, Richard Gere, Tuesday Weld, Diane Keaton, Richard Gere, Tuesday Weld",1977,"Drama, Back to top","Dedicated schoolteacher Theresa Dunn spends her nights cruising bars, looking for males with whom she can engage in progressively dangerous extreme sexual encounters.",R,"Judith Rossner, Richard Brooks",Richard Brooks,Drama,9100,6.7,136
tt0108289,Flirting Scholar,"Stephen Chow, Gong Li, Pak-Cheung Chan, Stephen Chow, Gong Li, Pak-Cheung Chan",1993,"Comedy, Romance, Back to top","A scholar in search of true love. Disguising himself as a houseboy, he indentures himself to a rich family in order to pursue the ravishing servant girl who has stolen his heart.",Unrated,"Man-Keung Chan, Lik-Chi Lee, Vincent Kok",Lik-Chi Lee,Comedy,6568,7.6,102
